EmpID;GenderID;EmpStatusID;DeptID;PerfScoreID;FromDiversityJobFairID;PayRate;Termd;PositionID;Position;Oficina;DOB;Sex;DateofHire;DateofTermination;TermReason;EmploymentStatus;Department;ManagerID;origen_contratacion;PerformanceScore;EngagementSurvey;EmpSatisfaction;SpecialProjectsCount;LastPerformanceReview_Date;DaysLateLast30
1311062610.0;1.0;1.0;5.0;3.0;0.0;21.0;0.0;19.0;Production Technician I;Madrid;02/02/1980;M ;01/10/2011;;N/A - still employed;Active;Production       ;12.0;Anuncio;Acorde;3.38;3.0;0.0;1/21/2019;0.0
1308060754.0;0.0;1.0;5.0;3.0;0.0;23.0;0.0;19.0;Production Technician I;Madrid;11/07/1974;F;11/11/2013;;N/A - still employed;Active;Production       ;12.0;FeriaEmpleo;Acorde;1.04;3.0;0.0;1/22/2019;0.0
1403066020.0;0.0;1.0;5.0;4.0;1.0;15.0;0.0;19.0;Production Technician I;Madrid;06/03/1967;F;04/01/2013;;N/A - still employed;Active;Production       ;12.0;FeriaEmpleo;Excede;1.12;3.0;0.0;2/13/2019;0.0
1305057440.0;1.0;5.0;5.0;3.0;0.0;18.0;1.0;19.0;Production Technician I;Madrid;03/06/1988;M ;07/05/2011;11/30/12;more money;Voluntarily Terminated;Production       ;12.0;infojobs;Acorde;5.0;3.0;0.0;;
1011022887.0;1.0;1.0;5.0;4.0;0.0;17.0;0.0;19.0;Production Technician I;Madrid;01/28/85;M ;07/08/2013;;N/A - still employed;Active;Production       ;12.0;Ref_empleado;Excede;3.02;5.0;0.0;02/11/2019;0.0
1410071137.0;0.0;1.0;5.0;1.0;0.0;16.0;0.0;19.0;Production Technician I;Madrid;07/20/68;F;2/20/2012;;N/A - still employed;Active;Production       ;12.0;Anuncio;Bajo;4.11;2.0;0.0;2/25/2019;0.0
1409070255.0;0.0;1.0;5.0;3.0;0.0;24.0;0.0;19.0;Production Technician I;Madrid;06/05/1967;F;2/18/2013;;N/A - still employed;Active;Production       ;12.0;Anuncio;Acorde;4.21;5.0;0.0;1/14/2019;0.0
1001268402.0;0.0;5.0;5.0;1.0;0.0;22.0;1.0;19.0;Production Technician I;Madrid;05/04/1982;F;09/02/2008;09/29/15;Another position;Voluntarily Terminated;Production       ;12.0;infojobs;Bajo;4.29;2.0;0.0;;
1307060083.0;0.0;5.0;5.0;3.0;1.0;17.0;1.0;19.0;Production Technician I;Madrid;01/12/1974;F;01/10/2011;01/12/2011;Another position;Voluntarily Terminated;Production       ;14.0;FeriaEmpleo;Acorde;1.79;4.0;0.0;;
1406068293.0;0.0;5.0;5.0;3.0;0.0;20.0;1.0;19.0;Production Technician I;Madrid;08/24/90;F;04/02/2012;06/15/13;Another position;Voluntarily Terminated;Production       ;14.0;infojobs;Acorde;3.35;4.0;0.0;;
1599991009.0;1.0;1.0;5.0;3.0;0.0;15.0;0.0;19.0;Production Technician I;Madrid;09/08/1977;M ;07/08/2013;;N/A - still employed;Active;Production       ;14.0;Ref_empleado;Acorde;1.51;5.0;0.0;1/14/2019;0.0
1202031618.0;0.0;1.0;5.0;3.0;0.0;16.75;0.0;19.0;Production Technician I;Madrid;10/07/1986;F;04/02/2012;;N/A - still employed;Active;Production       ;14.0;infojobs;Acorde;2.79;5.0;0.0;2/19/2019;0.0
1309061015.0;1.0;1.0;5.0;3.0;0.0;19.0;0.0;19.0;Production Technician I;Madrid;09/15/85;M ;3/30/2015;;N/A - still employed;Active;Production       ;14.0;Ref_empleado;Acorde;4.5;3.0;0.0;2/18/2019;0.0
1106026579.0;1.0;1.0;5.0;3.0;0.0;15.0;0.0;19.0;Production Technician I;Madrid;05/21/79;M ;07/02/2012;;N/A - still employed;Active;Production       ;14.0;Universidad;Acorde;5.0;3.0;0.0;1/14/2019;0.0
1201031438.0;0.0;1.0;5.0;3.0;0.0;20.0;0.0;19.0;Production Technician I;Madrid;09/11/1972;F;11/05/2012;;N/A - still employed;Active;Production       ;14.0;periodico;Acorde;2.32;3.0;0.0;1/17/2019;0.0
1304055987.0;1.0;1.0;5.0;3.0;0.0;17.0;0.0;19.0;Production Technician I;Madrid;12/09/1986;M ;07/09/2012;;N/A - still employed;Active;Production       ;14.0;periodico;Acorde;5.0;5.0;0.0;02/04/2019;0.0
1401064327.0;0.0;1.0;5.0;3.0;0.0;20.0;0.0;19.0;Production Technician I;Madrid;11/22/77;F;5/31/2011;;N/A - still employed;Active;Production       ;14.0;Otro;Acorde;5.0;4.0;0.0;01/10/2019;0.0
1203032357.0;0.0;1.0;5.0;3.0;0.0;19.0;0.0;19.0;Production Technician I;Madrid;07/07/1984;F;07/08/2013;;N/A - still employed;Active;Production       ;14.0;EquipoRRHH;Acorde;2.79;5.0;0.0;01/02/2019;0.0
1001735072.0;1.0;1.0;5.0;3.0;0.0;17.0;0.0;19.0;Production Technician I;Madrid;11/23/81;M ;11/05/2007;;N/A - still employed;Active;Production       ;14.0;infojobs;Acorde;3.66;3.0;0.0;2/25/2019;0.0
710007555.0;0.0;1.0;5.0;3.0;0.0;17.0;0.0;19.0;Production Technician I;Madrid;12/05/1974;F;01/06/2014;;N/A - still employed;Active;Production       ;14.0;SitioWeb;Acorde;5.0;4.0;0.0;1/31/2019;0.0
1405067138.0;0.0;5.0;5.0;4.0;0.0;21.0;1.0;19.0;Production Technician I;Madrid;03/26/73;F;5/13/2013;06/29/15;unhappy;Voluntarily Terminated;Production       ;14.0;Universidad;Excede;1.97;4.0;0.0;;
1012023152.0;0.0;1.0;5.0;2.0;0.0;22.0;0.0;19.0;Production Technician I;Madrid;05/16/83;F;2/17/2014;;N/A - still employed;Active;Production       ;14.0;Universidad;NecesitaMejorar;2.44;5.0;0.0;02/11/2019;0.0
1211051232.0;0.0;1.0;5.0;3.0;0.0;15.0;0.0;19.0;Production Technician I;Madrid;08/17/78;F;9/29/2014;;N/A - still employed;Active;Production       ;14.0;FeriaEmpleo;Acorde;1.24;5.0;0.0;1/30/2019;0.0
1011022883.0;0.0;1.0;5.0;3.0;0.0;21.0;0.0;19.0;Production Technician I;Madrid;09/27/88;F;01/07/2008;;N/A - still employed;Active;Production       ;16.0;Anuncio;Acorde;4.84;5.0;0.0;01/03/2019;0.0
1403066194.0;0.0;1.0;5.0;3.0;0.0;22.0;0.0;19.0;Production Technician I;Madrid;10/27/70;F;04/04/2011;;N/A - still employed;Active;Production       ;16.0;infojobs;Acorde;5.0;5.0;0.0;1/14/2019;0.0
1305057282.0;0.0;1.0;5.0;3.0;0.0;19.5;0.0;19.0;Production Technician I;Madrid;02/12/1979;F;05/12/2014;;N/A - still employed;Active;Production       ;16.0;Linkedin;Acorde;2.73;4.0;0.0;2/19/2019;0.0
1001109612.0;0.0;1.0;5.0;3.0;0.0;15.0;0.0;19.0;Production Technician I;Madrid;11/05/1978;F;07/02/2012;;N/A - still employed;Active;Production       ;16.0;Anuncio;Acorde;5.0;3.0;0.0;2/25/2019;0.0
1107027392.0;0.0;4.0;5.0;2.0;0.0;18.0;1.0;19.0;Production Technician I;Madrid;05/06/1989;F;2/17/2014;02/25/14;no-call, no-show;Terminated for Cause;Production       ;16.0;FeriaEmpleo;NecesitaMejorar;1.04;3.0;0.0;;
1308060622.0;0.0;5.0;5.0;3.0;1.0;22.0;1.0;19.0;Production Technician I;Madrid;05/15/70;F;11/07/2011;11/15/11;hours;Voluntarily Terminated;Production       ;16.0;FeriaEmpleo;Acorde;4.24;4.0;0.0;;
1406068241.0;1.0;1.0;5.0;3.0;0.0;21.0;0.0;19.0;Production Technician I;Madrid;09/02/1982;M ;5/14/2012;;N/A - still employed;Active;Production       ;16.0;infojobs;Acorde;1.83;3.0;0.0;2/22/2019;0.0
1107027450.0;0.0;5.0;5.0;3.0;0.0;21.0;1.0;19.0;Production Technician I;Madrid;04/17/86;F;01/10/2011;04/01/2016;unhappy;Voluntarily Terminated;Production       ;16.0;infojobs;Acorde;4.0;4.0;0.0;;
1101023353.0;0.0;3.0;5.0;3.0;0.0;20.0;0.0;19.0;Production Technician I;Madrid;10/22/75;F;2/16/2015;;N/A - still employed;Leave of Absence;Production       ;16.0;SitioWeb;Acorde;5.0;3.0;0.0;1/23/2019;0.0
1102024121.0;0.0;1.0;5.0;3.0;0.0;15.0;0.0;19.0;Production Technician I;Madrid;07/07/1984;F;04/01/2013;;N/A - still employed;Active;Production       ;16.0;Universidad;Acorde;1.76;4.0;0.0;1/17/2019;0.0
1109029531.0;0.0;5.0;5.0;3.0;0.0;18.0;1.0;19.0;Production Technician I;Madrid;05/01/1979;F;02/07/2011;01/12/2014;Another position;Voluntarily Terminated;Production       ;16.0;Linkedin;Acorde;3.89;4.0;0.0;;
1211050793.0;1.0;5.0;5.0;3.0;0.0;20.0;1.0;19.0;Production Technician I;Madrid;07/22/82;M ;5/16/2011;01/15/16;retiring;Voluntarily Terminated;Production       ;16.0;Universidad;Acorde;5.0;4.0;0.0;;
1302053362.0;0.0;1.0;5.0;3.0;0.0;21.0;0.0;19.0;Production Technician I;Madrid;07/10/1988;F;9/29/2014;;N/A - still employed;Active;Production       ;16.0;FeriaEmpleo;Acorde;3.51;3.0;0.0;2/18/2019;0.0
1407069061.0;0.0;1.0;5.0;3.0;0.0;14.0;0.0;19.0;Production Technician I;Madrid;08/15/68;F;5/14/2012;;N/A - still employed;Active;Production       ;16.0;jobandtalent;Acorde;2.77;5.0;0.0;1/31/2019;0.0
1101023619.0;0.0;5.0;5.0;2.0;0.0;15.0;1.0;19.0;Production Technician I;Madrid;08/02/1980;F;8/13/2012;09/01/2015;career change;Voluntarily Terminated;Production       ;16.0;infojobs;NecesitaMejorar;1.27;3.0;0.0;;
1101023679.0;1.0;1.0;5.0;3.0;0.0;16.76;0.0;19.0;Production Technician I;Madrid;07/20/83;M ;2/20/2012;;N/A - still employed;Active;Production       ;18.0;Linkedin;Acorde;1.41;4.0;0.0;2/14/2019;0.0
1311063114.0;1.0;1.0;5.0;3.0;0.0;20.0;0.0;19.0;Production Technician I;Madrid;02/02/1983;M ;3/31/2014;;N/A - still employed;Active;Production       ;18.0;Universidad;Acorde;4.43;3.0;0.0;02/01/2019;0.0
1403066069.0;0.0;1.0;5.0;3.0;0.0;15.75;0.0;19.0;Production Technician I;Madrid;03/31/77;F;01/05/2015;;N/A - still employed;Active;Production       ;18.0;Anuncio;Acorde;4.73;5.0;0.0;2/14/2019;0.0
1007020403.0;1.0;1.0;5.0;3.0;0.0;21.25;0.0;19.0;Production Technician I;Madrid;05/31/74;M ;11/10/2014;;N/A - still employed;Active;Production       ;18.0;Universidad;Acorde;1.86;5.0;0.0;2/13/2019;0.0
1101023612.0;1.0;1.0;5.0;3.0;0.0;21.0;0.0;19.0;Production Technician I;Madrid;08/25/78;M ;3/31/2014;;N/A - still employed;Active;Production       ;18.0;Ref_empleado;Acorde;2.05;3.0;0.0;01/11/2019;0.0
1105026041.0;0.0;1.0;5.0;3.0;0.0;24.0;0.0;19.0;Production Technician I;Madrid;12/02/1983;F;5/16/2011;;N/A - still employed;Active;Production       ;18.0;Universidad;Acorde;1.66;4.0;0.0;2/26/2019;0.0
1103024859.0;0.0;5.0;5.0;3.0;0.0;14.0;1.0;19.0;Production Technician I;Madrid;05/21/83;F;2/21/2011;01/11/2014;more money;Voluntarily Terminated;Production       ;18.0;infojobs;Acorde;5.0;5.0;0.0;;
1412071713.0;0.0;1.0;5.0;3.0;0.0;19.0;0.0;19.0;Production Technician I;Madrid;04/13/64;F;01/06/2014;;N/A - still employed;Active;Production       ;18.0;FeriaEmpleo;Acorde;5.0;5.0;0.0;1/21/2019;0.0
1107027575.0;1.0;4.0;5.0;3.0;0.0;15.0;1.0;19.0;Production Technician I;Madrid;10/18/81;M ;2/21/2011;08/04/2011;attendance;Terminated for Cause;Production       ;18.0;Linkedin;Acorde;5.0;4.0;0.0;;
1409070245.0;0.0;5.0;5.0;3.0;1.0;14.0;1.0;19.0;Production Technician I;Madrid;05/30/68;F;04/02/2012;11/11/2015;Another position;Voluntarily Terminated;Production       ;18.0;FeriaEmpleo;Acorde;4.18;4.0;0.0;;
1404066949.0;1.0;1.0;5.0;4.0;0.0;16.0;0.0;19.0;Production Technician I;Madrid;12/11/1976;M ;9/30/2013;;N/A - still employed;Active;Production       ;18.0;FeriaEmpleo;Excede;2.86;3.0;0.0;02/07/2019;0.0
1401064562.0;1.0;1.0;5.0;3.0;0.0;16.0;0.0;19.0;Production Technician I;Madrid;06/19/61;M ;01/06/2014;;N/A - still employed;Active;Production       ;18.0;Ref_empleado;Acorde;2.45;3.0;0.0;01/07/2019;0.0
1410070998.0;0.0;2.0;5.0;2.0;1.0;20.0;0.0;19.0;Production Technician I;Madrid;06/06/1968;F;07/04/2016;;N/A - Has not started yet;Future Start;Production       ;18.0;FeriaEmpleo;NecesitaMejorar;1.12;4.0;0.0;2/18/2019;0.0
1106026896.0;1.0;1.0;5.0;3.0;0.0;22.0;0.0;19.0;Production Technician I;Madrid;03/14/85;M ;2/17/2014;;N/A - still employed;Active;Production       ;18.0;FeriaEmpleo;Acorde;1.39;3.0;0.0;01/11/2019;0.0
1011022814.0;0.0;4.0;5.0;4.0;0.0;21.0;1.0;19.0;Production Technician I;Madrid;06/03/1986;F;9/26/2011;02/08/2016;gross misconduct;Terminated for Cause;Production       ;18.0;Linkedin;Excede;2.79;5.0;0.0;;
1301052124.0;1.0;1.0;5.0;3.0;0.0;22.0;0.0;19.0;Production Technician I;Madrid;02/18/83;M ;9/30/2013;;N/A - still employed;Active;Production       ;19.0;Ref_empleado;Acorde;5.0;4.0;0.0;2/25/2019;0.0
1412071844.0;0.0;1.0;5.0;3.0;0.0;22.0;0.0;19.0;Production Technician I;Madrid;12/27/58;F;8/19/2013;;N/A - still employed;Active;Production       ;19.0;Anuncio;Acorde;2.39;3.0;0.0;01/10/2019;0.0
1012023295.0;0.0;1.0;5.0;3.0;0.0;22.0;0.0;19.0;Production Technician I;Madrid;05/31/88;F;10/03/2011;;N/A - still employed;Active;Production       ;19.0;Anuncio;Acorde;3.58;5.0;0.0;1/30/2019;0.0
706006285.0;1.0;1.0;5.0;3.0;0.0;21.0;0.0;19.0;Production Technician I;Madrid;11/15/82;M ;05/12/2014;;N/A - still employed;Active;Production       ;19.0;Anuncio;Acorde;1.13;4.0;0.0;2/19/2019;0.0
803009012.0;0.0;1.0;5.0;3.0;0.0;23.0;0.0;19.0;Production Technician I;Madrid;06/10/1986;F;2/20/2012;;N/A - still employed;Active;Production       ;19.0;periodico;Acorde;1.85;4.0;0.0;01/07/2019;0.0
1408069539.0;0.0;1.0;5.0;3.0;0.0;17.0;0.0;19.0;Production Technician I;Madrid;06/18/92;F;11/11/2013;;N/A - still employed;Active;Production       ;19.0;jobandtalent;Acorde;1.94;5.0;0.0;2/18/2019;0.0
1002017900.0;1.0;1.0;5.0;3.0;0.0;19.0;0.0;19.0;Production Technician I;Madrid;01/04/1984;M ;8/13/2012;;N/A - still employed;Active;Production       ;19.0;Linkedin;Acorde;4.17;4.0;0.0;02/11/2019;0.0
1304055683.0;1.0;1.0;5.0;3.0;0.0;14.0;0.0;19.0;Production Technician I;Madrid;11/10/1977;M ;2/17/2014;;N/A - still employed;Active;Production       ;19.0;FeriaEmpleo;Acorde;2.79;3.0;0.0;02/06/2019;0.0
1209049259.0;0.0;1.0;5.0;3.0;0.0;17.0;0.0;19.0;Production Technician I;Madrid;07/07/1986;F;01/06/2014;;N/A - still employed;Active;Production       ;19.0;periodico;Acorde;2.55;4.0;0.0;2/26/2019;0.0
1302053044.0;1.0;3.0;5.0;3.0;0.0;21.0;0.0;19.0;Production Technician I;Madrid;04/08/1977;M ;05/12/2014;;N/A - still employed;Leave of Absence;Production       ;19.0;FeriaEmpleo;Acorde;5.0;5.0;0.0;2/18/2019;0.0
1307059944.0;0.0;1.0;5.0;3.0;0.0;17.0;0.0;19.0;Production Technician I;Madrid;09/23/73;F;4/26/2010;;N/A - still employed;Active;Production       ;19.0;infojobs;Acorde;2.72;3.0;0.0;1/21/2019;0.0
1403065625.0;0.0;4.0;5.0;2.0;0.0;16.0;1.0;19.0;Production Technician I;Madrid;01/07/1985;F;01/10/2011;05/17/16;attendance;Terminated for Cause;Production       ;19.0;jobandtalent;NecesitaMejorar;3.6;3.0;0.0;;
1501071909.0;0.0;1.0;5.0;3.0;0.0;24.5;0.0;19.0;Production Technician I;Madrid;02/02/1965;F;11/11/2013;;N/A - still employed;Active;Production       ;19.0;Ref_empleado;Acorde;3.73;3.0;0.0;1/24/2019;0.0
1103024504.0;0.0;5.0;5.0;3.0;0.0;20.0;1.0;19.0;Production Technician I;Madrid;07/30/83;F;01/10/2011;05/14/11;Another position;Voluntarily Terminated;Production       ;19.0;Linkedin;Acorde;2.81;5.0;0.0;;
1308060671.0;0.0;5.0;5.0;3.0;1.0;16.0;1.0;19.0;Production Technician I;Madrid;10/02/1969;F;01/09/2012;06/27/15;relocation out of area;Voluntarily Terminated;Production       ;19.0;FeriaEmpleo;Acorde;1.44;4.0;0.0;;
1312063507.0;1.0;5.0;5.0;3.0;1.0;22.0;1.0;19.0;Production Technician I;Madrid;02/21/74;M ;04/02/2012;09/19/12;unhappy;Voluntarily Terminated;Production       ;20.0;FeriaEmpleo;Acorde;1.98;3.0;0.0;;
1408069635.0;0.0;3.0;5.0;3.0;1.0;20.0;0.0;19.0;Production Technician I;Madrid;10/30/69;F;11/11/2013;;N/A - still employed;Leave of Absence;Production       ;20.0;FeriaEmpleo;Acorde;2.83;5.0;0.0;1/21/2019;0.0
1001450968.0;1.0;4.0;5.0;2.0;0.0;15.0;1.0;19.0;Production Technician I;Madrid;08/12/1979;M ;07/11/2011;09/23/12;performance;Terminated for Cause;Production       ;20.0;Universidad;NecesitaMejorar;1.42;3.0;0.0;;
1406067865.0;0.0;5.0;5.0;3.0;0.0;17.0;1.0;19.0;Production Technician I;Madrid;09/05/1991;F;04/04/2011;06/06/2013;military;Voluntarily Terminated;Production       ;20.0;infojobs;Acorde;5.0;3.0;0.0;;
1104025414.0;1.0;1.0;5.0;3.0;0.0;18.0;0.0;19.0;Production Technician I;Madrid;04/18/80;M ;07/08/2013;;N/A - still employed;Active;Production       ;20.0;Universidad;Acorde;2.61;4.0;0.0;1/22/2019;0.0
1312063675.0;0.0;3.0;5.0;3.0;0.0;24.0;0.0;19.0;Production Technician I;Madrid;10/09/1974;F;8/19/2013;;N/A - still employed;Leave of Absence;Production       ;20.0;FeriaEmpleo;Acorde;1.71;5.0;0.0;2/15/2019;0.0
1503072857.0;0.0;1.0;5.0;3.0;0.0;21.0;0.0;19.0;Production Technician I;Madrid;03/22/66;F;9/30/2013;;N/A - still employed;Active;Production       ;20.0;Ref_empleado;Acorde;2.05;5.0;0.0;2/22/2019;0.0
1408069409.0;0.0;5.0;5.0;3.0;0.0;19.0;1.0;19.0;Production Technician I;Madrid;01/17/79;F;9/26/2011;08/19/13;return to school;Voluntarily Terminated;Production       ;20.0;infojobs;Acorde;4.88;3.0;0.0;;
909015167.0;0.0;1.0;5.0;3.0;0.0;24.0;0.0;19.0;Production Technician I;Madrid;01/07/1987;F;01/07/2013;;N/A - still employed;Active;Production       ;20.0;infojobs;Acorde;3.93;3.0;0.0;1/30/2019;0.0
1206044851.0;0.0;4.0;5.0;1.0;0.0;18.5;1.0;19.0;Production Technician I;Madrid;09/30/80;F;3/31/2014;05/01/2016;performance;Terminated for Cause;Production       ;20.0;Universidad;Bajo;3.09;2.0;0.0;;
1102024274.0;0.0;5.0;5.0;3.0;0.0;19.0;1.0;19.0;Production Technician I;Madrid;10/15/84;F;5/16/2011;06/04/2011;Another position;Voluntarily Terminated;Production       ;20.0;Linkedin;Acorde;3.17;4.0;0.0;;
1011022926.0;0.0;5.0;5.0;3.0;0.0;16.0;1.0;19.0;Production Technician I;Madrid;09/22/70;F;9/24/2012;06/18/13;unhappy;Voluntarily Terminated;Production       ;20.0;Anuncio;Acorde;1.5;5.0;0.0;;
1405067492.0;1.0;5.0;5.0;3.0;0.0;18.0;1.0;19.0;Production Technician I;Madrid;03/18/87;M ;04/04/2011;08/13/12;Another position;Voluntarily Terminated;Production       ;20.0;infojobs;Acorde;5.0;5.0;0.0;;
1111030244.0;0.0;1.0;5.0;3.0;0.0;14.0;0.0;19.0;Production Technician I;Madrid;08/25/82;F;01/10/2011;;N/A - still employed;Active;Production       ;20.0;FeriaEmpleo;Acorde;1.05;4.0;0.0;02/07/2019;0.0
1203032235.0;1.0;5.0;5.0;4.0;0.0;19.0;1.0;19.0;Production Technician I;Madrid;01/31/87;M ;8/13/2012;02/05/2016;maternity leave - did not return;Voluntarily Terminated;Production       ;20.0;FeriaEmpleo;Excede;3.84;5.0;0.0;;
1409070522.0;1.0;1.0;5.0;4.0;0.0;20.0;0.0;19.0;Production Technician I;Madrid;07/10/1983;M ;07/05/2011;;N/A - still employed;Active;Production       ;22.0;Universidad;Excede;2.51;5.0;0.0;1/17/2019;0.0
1212051962.0;1.0;5.0;5.0;3.0;0.0;18.0;1.0;19.0;Production Technician I;Madrid;07/15/77;M ;9/24/2012;04/06/2013;Another position;Voluntarily Terminated;Production       ;22.0;SitioWeb;Acorde;5.0;5.0;0.0;;
1208048062.0;0.0;1.0;5.0;3.0;0.0;16.0;0.0;19.0;Production Technician I;Madrid;01/02/1951;F;9/29/2014;;N/A - still employed;Active;Production       ;22.0;infojobs;Acorde;5.0;4.0;0.0;02/12/2019;0.0
1311063172.0;0.0;2.0;5.0;3.0;0.0;19.75;0.0;19.0;Production Technician I;Madrid;04/10/1987;F;07/06/2016;;N/A - Has not started yet;Future Start;Production       ;22.0;periodico;Acorde;4.12;5.0;0.0;1/28/2019;0.0
1104025243.0;1.0;4.0;5.0;2.0;0.0;17.0;1.0;19.0;Production Technician I;Madrid;09/02/1983;M ;04/02/2012;09/27/14;attendance;Terminated for Cause;Production       ;22.0;FeriaEmpleo;NecesitaMejorar;5.0;4.0;0.0;;
1501072192.0;0.0;1.0;5.0;3.0;0.0;19.0;0.0;19.0;Production Technician I;Madrid;10/01/1990;F;3/30/2015;;N/A - still employed;Active;Production       ;22.0;Universidad;Acorde;3.73;3.0;0.0;1/16/2019;0.0
1405067064.0;0.0;1.0;5.0;3.0;0.0;24.0;0.0;19.0;Production Technician I;Madrid;03/23/77;F;11/28/2011;;N/A - still employed;Active;Production       ;22.0;FeriaEmpleo;Acorde;4.2;4.0;0.0;2/22/2019;0.0
1105025721.0;1.0;5.0;5.0;4.0;0.0;17.0;1.0;19.0;Production Technician I;Madrid;08/19/59;M ;11/07/2011;04/29/16;more money;Voluntarily Terminated;Production       ;22.0;infojobs;Excede;1.65;4.0;0.0;;
1301052462.0;1.0;1.0;5.0;3.0;0.0;19.0;0.0;19.0;Production Technician I;Madrid;01/19/76;M ;9/30/2013;;N/A - still employed;Active;Production       ;22.0;Anuncio;Acorde;3.07;4.0;0.0;1/23/2019;0.0
1206042315.0;0.0;5.0;5.0;3.0;0.0;15.25;1.0;19.0;Production Technician I;Madrid;03/26/81;F;07/05/2011;09/26/11;unhappy;Voluntarily Terminated;Production       ;22.0;Linkedin;Acorde;3.18;4.0;0.0;;
1109029256.0;0.0;1.0;5.0;3.0;0.0;20.0;0.0;19.0;Production Technician I;Madrid;09/22/76;F;3/30/2015;;N/A - still employed;Active;Production       ;22.0;infojobs;Acorde;5.0;4.0;0.0;1/21/2019;0.0
1103024335.0;1.0;1.0;5.0;2.0;0.0;22.0;0.0;19.0;Production Technician I;Madrid;11/24/79;M ;2/17/2014;;N/A - still employed;Active;Production       ;22.0;Universidad;NecesitaMejorar;4.25;3.0;0.0;02/04/2019;0.0
1208048229.0;1.0;5.0;5.0;3.0;0.0;21.0;1.0;19.0;Production Technician I;Madrid;12/31/84;M ;9/26/2011;04/07/2012;more money;Voluntarily Terminated;Production       ;22.0;Anuncio;Acorde;3.8;5.0;0.0;;
1308060535.0;1.0;5.0;5.0;3.0;0.0;21.0;1.0;19.0;Production Technician I;Madrid;12/21/74;M ;01/05/2009;07/30/10;relocation out of area;Voluntarily Terminated;Production       ;22.0;FeriaEmpleo;Acorde;1.53;5.0;0.0;;
1201031310.0;1.0;1.0;5.0;3.0;0.0;19.0;0.0;19.0;Production Technician I;Madrid;10/07/1982;M ;01/05/2015;;N/A - still employed;Active;Production       ;22.0;FeriaEmpleo;Acorde;4.36;5.0;0.0;1/24/2019;0.0
1106026474.0;0.0;2.0;5.0;3.0;0.0;20.0;0.0;19.0;Production Technician I;Madrid;04/06/1985;F;07/05/2015;;N/A - Has not started yet;Future Start;Production       ;22.0;periodico;Acorde;3.21;3.0;0.0;1/29/2019;0.0
1001417624.0;0.0;5.0;5.0;3.0;0.0;16.0;1.0;19.0;Production Technician I;Madrid;09/08/1989;F;07/11/2011;09/06/2011;return to school;Voluntarily Terminated;Production       ;39.0;FeriaEmpleo;Acorde;5.0;4.0;0.0;;
1110029777.0;1.0;3.0;5.0;3.0;0.0;17.0;0.0;19.0;Production Technician I;Madrid;04/06/1979;M ;07/08/2013;;N/A - still employed;Leave of Absence;Production       ;;Universidad;Acorde;1.09;4.0;0.0;01/11/2019;0.0
1111030129.0;1.0;1.0;5.0;3.0;0.0;22.0;0.0;19.0;Production Technician I;Madrid;08/24/83;M ;07/08/2013;;N/A - still employed;Active;Production       ;;periodico;Acorde;3.8;5.0;0.0;1/14/2019;0.0
1306058816.0;1.0;5.0;5.0;3.0;0.0;23.5;1.0;19.0;Production Technician I;Madrid;10/31/77;M ;5/16/2011;06/08/2015;unhappy;Voluntarily Terminated;Production       ;39.0;Anuncio;Acorde;5.0;4.0;0.0;;
1502072511.0;0.0;5.0;5.0;3.0;0.0;20.0;1.0;19.0;Production Technician I;Madrid;04/14/55;F;11/07/2011;05/17/14;military;Voluntarily Terminated;Production       ;39.0;infojobs;Acorde;3.13;3.0;0.0;;
1008020960.0;1.0;5.0;5.0;2.0;1.0;15.0;1.0;19.0;Production Technician I;Madrid;08/09/1974;M ;04/02/2012;06/25/15;military;Voluntarily Terminated;Production       ;39.0;FeriaEmpleo;NecesitaMejorar;3.97;4.0;0.0;;
1110029602.0;0.0;5.0;5.0;3.0;0.0;19.75;1.0;19.0;Production Technician I;Madrid;08/18/52;F;01/09/2012;12/15/15;retiring;Voluntarily Terminated;Production       ;39.0;infojobs;Acorde;4.64;4.0;0.0;;
710007401.0;0.0;5.0;5.0;3.0;0.0;22.0;1.0;19.0;Production Technician I;Madrid;12/08/1973;F;9/26/2011;06/04/2015;more money;Voluntarily Terminated;Production       ;39.0;infojobs;Acorde;3.6;5.0;0.0;;
1001138521.0;0.0;5.0;5.0;4.0;1.0;19.0;1.0;19.0;Production Technician I;Madrid;02/14/73;F;11/07/2011;11/14/15;Another position;Voluntarily Terminated;Production       ;39.0;FeriaEmpleo;Excede;5.0;4.0;0.0;;
1204033041.0;1.0;5.0;5.0;3.0;1.0;18.0;1.0;19.0;Production Technician I;Madrid;05/02/1989;M ;9/26/2011;04/04/2014;return to school;Voluntarily Terminated;Production       ;39.0;FeriaEmpleo;Acorde;2.61;3.0;0.0;;
1307060058.0;1.0;5.0;5.0;2.0;0.0;24.0;1.0;19.0;Production Technician I;Madrid;03/17/88;M ;01/10/2011;12/28/12;career change;Voluntarily Terminated;Production       ;39.0;infojobs;NecesitaMejorar;3.54;5.0;0.0;;
1405067642.0;0.0;1.0;5.0;4.0;0.0;22.0;0.0;19.0;Production Technician I;Madrid;01/12/1973;F;11/28/2011;;N/A - still employed;Active;Production       ;;infojobs;Excede;4.36;5.0;0.0;02/11/2019;0.0
807010161.0;0.0;3.0;5.0;3.0;0.0;15.2;0.0;19.0;Production Technician I;Madrid;03/10/1975;F;9/30/2013;;N/A - still employed;Leave of Absence;Production       ;;infojobs;Acorde;5.0;5.0;0.0;2/21/2019;0.0
